,genre1,genre2,genre3,genre4,genre5,ids,language,overview,popularity,poster_path,release_date,release_year,title,vote_average
907,28,0,0,0,0,318954,en,A former assassin tries to redeem himself by becoming a masked highwayman in Colonial America.,1.28625,/cWfsWgOADAU4ZMQa4s46RzS8KwH.jpg,2015-04-06,2015,Beyond the Mask,6.2
908,28,12,878,10749,0,79698,en,"The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.",1.285963,/2tszioaFbawMOkwOXin1ig7oJkP.jpg,2015-02-13,2015,The Lovers,4.8
909,28,16,878,0,0,365806,en,"Relive the origin of the legendary Master Chief and the Spartan program in this three-part animated adaptation of one of Halo's most beloved stories. Kidnapped as children and conscripted into a brutal military training and augmentation program, the Spartans were designed to be the ultimate weapon against chaos and insurgency - but when a dangerous alien alliance known as the Covenant declares war on humanity, the Spartans might be our only hope.",1.285359,/9FvhU9j2uqiNUmtjqeN5dtD0apf.jpg,2015-10-27,2015,Halo: The Fall of Reach,5.4
910,28,18,10749,0,0,295273,zh,"A story of three couples and their intertwining love stories set in 1940s Taiwan and Shanghai, centered around the 1949 sinking of Taiping.",1.284433,/bt2ZKDJwz1l7cTZdHssNhzAfece.jpg,2015-07-30,2015,The Crossing II,5.2
911,12,28,53,0,0,364324,zh,"In 1979, a young soldier is working in China's snowcapped mountains when an explosion reveals bizarre fossils hidden deep in the mountain caverns. What they discover next will change his life and human history forever.",1.278036,/mBcRakh5I2FhwpOBLKl1TVvlIej.jpg,2015-09-30,2015,Chronicles of the Ghostly Tribe,5.0
912,53,28,0,0,0,307479,en,"A young woman comes to in a roadside diner with no idea where she is or how she got there. Split between two timelines, she gets taken on a violent journey as she seeks out the person responsible for her lover's death.",1.274803,/4eFz8mlIhbTHOU6gXBZVttvJawV.jpg,2015-01-06,2015,88,5.0
913,28,53,14,0,0,321621,en,"Notorious hacker Drew Reynolds is captured by the CIA and given a proposition - work for them or spend the rest of his life in prison. Agreeing on the condition that he can form his own team, he puts together a group of ""throwaways"" - the people deemed expendable and seemingly the worst in the organization.",1.273282,/6r0G4mjrHY5pOQM3DBia7zPhufS.jpg,2015-01-30,2015,The Throwaways,4.7
914,80,28,35,0,0,370665,hi,"The most painful goodbyes are the ones that are never said and never explained. The film is a story about Raj and Meera and their enchanting relationship that travels through years of hatred for each each other. Set in a vicious and violent environment, Raj and Meera deal with the conflict between their respective families and the repercussions of merciless violence between them. Not all love stories are destined to have happy endings. But as it is rightfully said that “every end has a new beginning” Raj and Meera’s story make us believe that love is a force more formidable than any other. It is invisible and cannot be seen or measured, yet it is powerful enough to transform you in a moment and offer you peace to overcome the most unforgettable memory of your life.",1.273115,/1A9XSTtD9DVGQfZ9fzA9gOL4QWk.jpg,2015-12-18,2015,Dilwale,6.5
915,28,12,36,53,0,363093,ko,"While the Kingdom of Korea is under occupation by the Japanese, an old and experience hunter is challenged by the hunt of the last tiger.",1.269762,/it2t50byFzNlch8xQQEdIZqOYbY.jpg,2015-12-16,2015,The Tiger: An Old Hunter's Tale,7.4
916,53,28,878,0,0,297239,nl,"When Sam regains consciousness in the middle of a crowded subway, he doesn't know how he got there, where he came from nor his own name. He franticly searches for his identity, using the contents of his backpack. Slowly but surely he realizes his life is in great danger.",1.269698,/7EM851kcz5fpewrWEPXTroaaYXb.jpg,2015-02-19,2015,Boy 7,5.4
917,14,28,12,0,0,323660,en,"When Rumpelstiltskin destroys the Magic Mirror and escapes to the modern world, the four princesses of ""Once Upon a Time""-Cinderella, Sleeping Beauty, Snow White, and Rapunzel-are sucked through the portal too. Well-trained and endowed with magical powers, the four women must fight Rumpelstiltskin and his army of thralls before he enslaves everyone on Earth.",1.268954,/i4f2Gko4ogs6C49QVucCcjNAYos.jpg,2015-03-17,2015,Avengers Grimm,3.7
918,28,35,0,0,0,284514,es,"Adolfo, a thirty something security guard, is going through a bad patch. Not only his lifetime girlfriend has just to finished with him to be a guy with no ambition but, moreover, he becomes the target of a series of thugs led by Vázquez, a dangerous criminal who has just escaped from jail. Also he discovers that his father has a double identity. He is not a farmer engaged in the production of cold meat – as Adolfo has believed all his life, but Anacleto, a secret agent who is a bit down and the man who locked Vázquez up in jail thirty years ago. Adolfo will have to leave his comfort zone and work with his father, the person that Adolfo get on worse with in the world to survive the revenge of Vazquez and while, between shootouts and chases, trying to get his girlfriend back.",1.26882,/mg2dIaWeIfBO5npY9uwCvCrZByK.jpg,2015-09-04,2015,Spy Time,5.4
919,28,35,0,0,0,337663,en,"Spoof of the ""Taken"" franchise. An ex-CIA agent who is now a mall security guard discovers that things are being taken from him. He must team up with his mom, also an ex-CIA agent, to defeat his rival and save his family.",1.26325,/4yDMCbodEGCMOS0aGhLR9wBffB8.jpg,2015-05-26,2015,Tooken,4.5
920,28,18,53,0,0,344120,fr,"After a bank job goes badly wrong, three desperate criminals take a young woman and a father and child hostage - it's the beginning of a frantic and violent road trip that not all of them will survive.",1.256719,/ipmE0bVNUFWXSOLXEtzbLDSYnHC.jpg,2015-09-30,2015,Rabid Dogs,5.8
921,27,28,0,0,0,361159,en,"A team of highly skilled Navy SEALS find themselves embarking on the battle of their lives when they come face-to-face with the undead. After a deadly outbreak occurs in New Orleans, the SEALS must fight for their lives, and the city, against an army of zombies.",1.254367,/u9MaqPMe7ARQhDQWZQaqmsnuNX9.jpg,2015-10-08,2015,Navy Seals vs. Zombies,3.5
922,28,0,0,0,0,341870,en,Follows a group of war-torn Templar knights who are put to the test against a strange beast that stalks the lands of England. This battle is what Myths and Legends are made of. An independent fan film.,1.245759,/vPYYohkBx7BFeUj5xz9Y5W7WgZ7.jpg,2015-05-23,2015,Predator: Dark Ages,5.2
923,28,18,36,53,0,291549,ko,Assassination is set in Korea and Shanghai in the 1930's during the Japanese occupation. The government resistance assigns a secret commando group with killing collaborators.,1.240115,/1pGzy9MhrxOCyuF8Ae8yVUcLvlr.jpg,2015-07-22,2015,Assassination,7.2
924,28,0,0,0,0,321494,en,"When a stranger, Thaddeus, is found badly wounded near the village, miner Li Kung and his wife Ah Ni offer him refuge. As he heals, he becomes entrenched in a conflict that pits the townsfolk against the evil Master Ho, his nefarious Beetle Clan and the terrifying Lord Pi.",1.2322,/njPa0RO0KKmwBCGHcEOTbxljftF.jpg,2015-03-10,2015,The Man with the Iron Fists 2,4.6
925,28,35,14,0,0,334298,zh,Young monster kids try to make peace between the world of humans and the world of the monsters.,1.231608,/v6fLYRKyp8YtkdtdGpPotUuE6CT.jpg,2015-07-16,2015,Monster Hunt,5.7
926,28,16,10751,0,0,342917,en,"The Joker is aided in his Halloween quest to render modern technology useless and take over Gotham City by Solomon Grundy, Silver Banshee, Clayface and Scarecrow.",1.227052,/rr6uzCps5u8ZGfYc62XGrkHorqh.jpg,2015-08-18,2015,Batman Unlimited: Monster Mayhem,5.9
927,28,878,53,0,0,362583,en,"A group of young bio-engineers discover they can use quantum physics to transfer motor-skills between human brains.  Believing this to be a first step towards a new intellectual freedom, they freely distribute the technology. But as the mysterious past of one of their group is revealed, dark forces emerge that threaten to subvert this technology into a means of mass control.  DxM takes the mind-bender thriller to the next level with an immersive narrative and breath-taking action.",1.222315,/wZrEydcc5gTWWQjqp3pMMD8x8Wr.jpg,2015-10-04,2015,MindGamers,0.0
928,35,28,0,0,0,343059,en,"A young man goes from China to Hollywood on short notice to find his girlfriend. He ends up connected with two others in his quest, which gets much more complicated than he envisioned.",1.217451,/psuwWH1Arj9XRfxWACjdfaZiZwl.jpg,2015-06-26,2015,Hollywood Adventures,4.6
929,53,12,28,0,0,352978,en,"After finding his brother murdered after returning from duty, Webster searches for the perpetrators, but discovers a conspiracy that cuts deep inside the U.S. government.",1.215901,/hNGCQg37UR1drSUGUXblLMOF8RJ.jpg,2015-08-30,2015,Chain of Command,5.8
930,18,28,0,0,0,377823,zh,"Determined to pass down his art, the Final Master of Wing Chun is caught in a power struggle with malicious local officials and ultimately must choose between personal honor and his master’s dying wish.",1.213773,/tdkmtTE4WcE6tcefwii7WNe5HPv.jpg,2015-12-10,2015,The Final Master,6.7
931,18,28,35,10749,0,348892,hi,A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.,1.212958,/fAVCr7rfEKbQzre4ETCFXNDV6U3.jpg,2015-07-17,2015,Bajrangi Bhaijaan,7.5
932,53,28,18,0,0,362185,en,"When the daughter of veteran 911 call center operator Pamela, and her estranged husband Jeremy, a Senior Police Officer, is kidnapped and held hostage, they are left desperate, with no choice but to follow the kidnapper's rules: send messages through dispatch for all police and fire units to scatter to remote locations throughout the city where they are met with chaos. Not knowing who or why, the one thing they do know is if they fail to discreetly collaborate with one another - they will be solely responsible for facilitating the biggest crime in the city's history. Now they must race against the clock to make the choice of their lives - save the city - or save their daughter.",1.207684,/3IPhLHyluVuMhojWTaVUmJVysqE.jpg,2015-08-21,2015,Operator,5.3
933,28,16,14,35,0,347413,ja,"In Enchanted Parade, Akko, Lotte and Sucy, having gotten in trouble yet again, are forced to team up with three other troublemakers; Amanda O'Neill, Constance Braunschweig Albrechtsburger and Jasmineka Antonenko, and must make an annual witch parade a success or else face expulsion.",1.205887,/a9L5IxcDCEDIkrqd56aDsuLEjVt.jpg,2015-07-03,2015,Little Witch Academia: The Enchanted Parade,6.6
934,80,28,0,0,0,325173,en,"A rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter.",1.20425,/vbKQn4YHPXNKb2hp64cJ84wsDh.jpg,2015-12-11,2015,Close Range,4.9
935,18,80,28,53,0,372821,ja,"The NPS (National Police Safety Rescue), whose purpose is to catch extreme criminals alive, becomes the center of attention. A sit-in demonstration takes place. Members of the NPS, including Ichigo Kamikura (Osamu Mukai) go to the protest site. Meanwhile, a transport ship is hijacked in the Pacific Ocean.",1.203709,/3Vra6iCgRCSCL3VVHE599zeG0Hu.jpg,2015-08-29,2015,S: The Last Policeman: Recovery of Our Future,6.0
936,28,18,53,878,0,370097,en,"What happens when you ask the most powerful computer program, run by the most powerful computers, to follow, listen and predict human behavior? The program learns, becomes sentient and begins to behave like a human. When a master computer program, Echelon, takes over America's entire online system, our country is threatened to be brought to its knees. Hacking into DARPA, Echelon gains the ability to manipulate the weather, create earthquakes, and cause a level of destruction unlike anything the country could ever imagine. But how do you stop a computer program when it has control over any and every defense you have?",1.203514,/xGjZlFMhQfjj7FSCJjbTctTSwbO.jpg,2015-11-18,2015,Stormageddon,5.7
937,28,53,0,0,0,351901,en,"Lockdown Follows a police officer who returns to duty after recovering from a gun shot wound to discover incriminating evidence of illegal activities against those closest to him. He quickly finds himself trapped inside his own precinct, hunted and in search of the truth, as the crooked cops stop at nothing to recover the evidence.",1.194387,/nCtKVLCh0h8QBsPO6P4drq2vPCR.jpg,2015-09-11,2015,12 Rounds 3: Lockdown,4.7
938,27,28,0,0,0,336560,en,A giant alligator goes head to head with a giant Anaconda. The town sheriff must find a way to destroy the two monsters before they kill the whole town.,1.193563,/uW00HpMQZcd3ysldRJmRUbFX4Yf.jpg,2015-04-25,2015,Lake Placid vs. Anaconda,4.2
939,28,80,18,53,0,360203,en,A small time crook and a newly-orphaned teenage boy team up to perform a string of robberies.,1.193052,/xtAsAVNxCI4cGjcEPbEShqu4Clt.jpg,2015-11-05,2015,Lost in the Sun,5.8
940,28,18,10751,0,0,264337,en,"With the help of their high school's newest teacher, four Hispanic students form a robotics club. Although they have no experience, the youths set their sights on a national robotics contest. With $800 and parts scavenged from old cars, they build a robot and compete against reigning champion MIT. Along the way, the students learn not only how to build a robot but something far more important: how to forge bonds that will last a lifetime.",1.191141,/qOlGxO6WfcGFwLBPlNwrkiGxFXO.jpg,2015-01-16,2015,Spare Parts,6.6
941,12,28,18,36,0,277154,nl,"When the young republic of The Netherlands is attacked by England, France and Germany and the country itself is on the brink of civil war, only one man can lead the county's strongest weapon, the Dutch fleet: Michiel de Ruyter.",1.19107,/4UhoWmhUAGSw7GN5Tfj8F6R7o8Z.jpg,2015-01-26,2015,Admiral,6.3
942,28,80,9648,53,0,314389,hi,"An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.",1.190347,/P4kay8niUQz9f14yhTSN7MpSrS.jpg,2015-01-23,2015,Baby,6.4
943,12,28,10752,0,0,335462,zh,A Chinese special force soldier with extraordinary marksmanship is confronted by a group of deadly foreign mercenaries who are hired to assassinate him by a vicious drug lord.,1.189251,/pcC3aWHzO8RcKtTLI37uus92rKv.jpg,2015-04-02,2015,Wolf Warrior,5.7
944,27,53,28,0,0,322922,en,A random group of people wake up on an Island where they are being hunted down in a sinister plot to harvest their organs.,1.189099,/vGIMlpYuCUt17LhXcwBkF6t9ZVd.jpg,2015-07-07,2015,Awaken,3.1
945,53,28,80,0,0,273238,en,"Johnny and Peter, former paramilitary operatives, search Bangkok - leaving carnage in their wake - to find the men who killed Johnny's daughter, Angel.",1.18767,/2HoqxjOufJaP6EE6gbHnMLv8mYT.jpg,2015-09-01,2015,2 Guns: Zero Tolerance,4.8
946,28,878,0,0,0,277353,en,"The college experience - studying, dating, partying... but when one of their classmates disintegrates right before their eyes, Ari, Becca, Izzy, Greta and Arun must battle security, the Griefers and each other to uncover the incredible truth about themselves and this other-worldly campus before they are all eliminated.",1.183001,/4QiIuzW4PAmxCxtMfG6m0FhATiw.jpg,2015-09-22,2015,Campus Code,6.3
947,28,0,0,0,0,360055,en,"Copper Jack Stone purposefully orchestrates a bank robbery in order to be thrown into prison with the notorious Russian kingpin Balam. Balam is more than just a mob criminal; he's a very cunning and dangerous lord who controls the police force from behind bars. Balam lives in prison as a cover for his real power, which is King of the city. His cell is a lavish private room built specifically for him, inaccessible to most in the depths of the prison structure. Even the warden fears venturing into his area of the prison. However, even surrounded by his loyal henchmen and guards in his sectioned off fortress, Balam doesn't know Jack is coming for him to avenge his family, who Balam murdered in cold blood. Balam is tough... but Jack is tougher.",1.17891,/5Q2pHzDfJ8QlUA2vx2yAXWJkof7.jpg,2015-09-27,2015,Riot,5.1
948,10749,28,35,0,0,346667,ta,"A young man falls in love with his childhood friends only to keep breaking up with them, not realising that he will always end up as a loser.",1.173663,/t4ko1aV3ww9RoU5tw3fWkhOBGkd.jpg,2015-09-17,2015,Trisha Illana Nayanthara,5.6
949,53,28,878,0,0,349135,en,"What starts off as a typical day on the streets of Seattle soon becomes a terrifying bloodbath, when a great white shark devours an alien space probe…and ROBOSHARK is born. The U.S. military comes after it with guns blazing, but it’s the power of social media that puts an ambitious newscaster and her tech-savvy daughter ahead of everyone else in the race to stop the destruction.",1.173443,/dvVv9SBZ2BcS3ai9DeMsIOmfWJ7.jpg,2015-07-18,2015,Roboshark,5.0
950,28,878,0,0,0,254538,ja,"In a world where giant robots are built and used for labor, a special police force of robots is created to handle crimes relating to these machines.",1.172055,/acRH78ufIIgXFK74G0SZHu0XAeR.jpg,2015-05-01,2015,The Next Generation Patlabor: Tokyo War,5.0
951,18,28,35,0,0,333876,te,"S/O Satyamurthy (read as Son of Satyamurthy) is a Telugu family drama written and directed by Trivikram Srinivas and produced by S. Radha Krishna under the banner Haarika &amp; Haasine Creations. It features an ensemble cast of Allu Arjun, Upendra, Samantha Ruth Prabhu, Sneha, Adah Sharma, Nithya Menen and Rajendra Prasad.  Devi Sri Prasad is composing the music for the film. The film was launched officially on 10 April 2014 at Ramanaidu Studios in Hyderabad. The principal photography commenced on 22 September 2014 at Hyderabad. The film released worldwide on 9 April 2015.",1.171209,/ff2onjs2dKnQik0vFPuWmrMalog.jpg,2015-04-09,2015,Son of Satyamurthy,6.7
952,28,0,0,0,0,332177,en,"A hard-nosed detective deliberately commits a crime to get thrown in prison, allowing him the chance to seek vengeance on a criminal serving a life sentence for brutally murdering his wife.",1.171003,/8YQRbBxQECnSks15TcdxbpIords.jpg,2015-06-12,2015,Vendetta,5.8
953,28,0,0,0,0,325699,te,"Daya, a corrupt police officer, is transferred to Vizag and becomes involved with Walter Vasu, a local crook. When Walter kidnaps Daya's girlfriend, Daya goes to war with Water's criminal empire.",1.16973,/eCXMi83euvyMuhMjtgvOCvTMllo.jpg,2015-02-13,2015,Temper,5.5
954,53,28,0,0,0,359471,en,"A non-stop, race against time action packed thriller that follows an elite SWAT Team as they try to stop a domestic terrorist from killing innocent hostages and destroying the city of Los Angeles. With 24 hours left on the clock, the team must rely on their instincts and unique skill set to stop the attack and bring justice.",1.16917,/m27BYZw1RqIC0feB30MBjK3XGPz.jpg,2015-09-29,2015,Swat: Unit 887,2.8
955,10752,28,0,0,0,348811,en,A rag tag unit of misfits known as the War Pigs must go behind enemy lines to exterminate Nazis by any means necessary.,1.165835,/aqJBaehKrf23xUJCTC6DkoyNyUT.jpg,2015-08-03,2015,War Pigs,4.9
956,10752,28,18,36,0,326011,ru,"Russia, 1917, WWI. This is the story of the 1st Russian Women's Battalion of Death, formed as part of an ill-conceived propaganda ploy by the Russian Provisional Government in late May of 1917.",1.165632,/oG5Li7ZpvuFoVL4gFP1RNsbQ80J.jpg,2015-02-20,2015,The Battalion,5.8
957,53,28,80,0,0,356841,en,"Six people are thrown together during an elaborate bank heist where any move can alter the outcome. Is it coincidence, or are they merely pawns in a much bigger game.",1.165042,/gLaAw0DpM5elYpL2A94ADecQKMY.jpg,2015-07-03,2015,Checkmate,4.3
958,28,878,12,0,0,344147,en,"When a mad scientist mixes the genes of a killer whale and a wolf, it creates the Whalewolf, and it's up to Sharktopus to stop it.",1.161061,/khC14PaRFCv6Z22xijpX2DpvuXO.jpg,2015-07-19,2015,Sharktopus vs. Whalewolf,4.0
959,28,12,53,0,0,347761,en,"A whiplash thriller in the lean, mean TAKEN tradition from Howard J. Ford, Director/Co-Writer, of the past FrightFest favourites THE DEAD and THE DEAD 2: INDIA. Former FBI agent, now single mother Lisa Brennan, takes a holiday to escape an unhappy love affair and painful family memories. But in a heartbeat is not only faced with a daughter kidnapped by human traffickers, but also faces murder charges and must keep one step ahead of the foreign police. Fasten your seatbelts for spectacular twists, startling turns and breathless suspense in a jolt-a-minute journey no mother should go on!",1.153041,/wlK6g1Igqttuc6vbTQdtkf36hVb.jpg,2015-08-28,2015,Never Let Go,6.6
960,28,0,0,0,0,251893,en,Duel of Legends is directed by Hector Echavarria and is about a Chinese boy who is left to survive by himself because his parents were murdered by rebels. The boy is raised by a Temple Monk who teaches the boy the  secrets of the Martial arts. When the child grows up he travels to America were he joins American tournaments in karate where he discovers a dark secret about who actually killed his parents. An action filled martial arts movie with many twist and turns.,1.151464,/mmX5zNI9wUsvdeNuVtXcYUhIO6n.jpg,2015-05-22,2015,Duel of Legends,0.0
961,28,16,14,0,0,333622,ja,The second part of a two-part movie. The story takes place one year after the TV series.,1.150949,/3OYjHW9XQ3yTlFvTreO112SWOlr.jpg,2015-04-25,2015,Beyond the Boundary Movie: I'll Be Here - Mirai-hen,7.7
962,53,27,28,0,0,363690,en,"With nowhere else to hide, a group of mercenaries and their prisoners take cover inside a long abandoned Bulldog tank. But, while they try to keep the forces outside at bay, the real enemy is already among them, locked inside the 'Belly of the Bulldog'. After collaborating closely with Ben Wheatley on FREE FIRE, HIGH-RISE, A FIELD IN ENGLAND and KILL LIST, director Nick Gillespie makes his feature debut.",1.150623,/eyUjNiotZ0uXWdvYC9EYoARjajj.jpg,2015-10-24,2015,Tank 432,5.0
963,10749,28,18,0,0,358996,hi,"Sooraj (Sooraj Pancholi) is a gangster of Mumbai who meets Radha (Athiya Shetty). Radha is the daughter of the Chief of Police. One day, Sooraj takes Radha,telling her that he got instructions from the police to take her away from city for some time. But later Radha gets to know that she is kidnapped by Sooraj. After a series of events, Sooraj leaves Radha. But by that time, they are already in love. Thereafter, comes the part where they have to face a lot of problems.",1.146503,/p7S1XvWN8NMhVfKr3jlmGtJi8Ts.jpg,2015-09-11,2015,Hero,6.9
964,53,28,27,0,0,365805,en,"Best friends Emily and Lesley go on a road trip to the desert. When Emily decides to get off the highway and take a ""short cut,"" they become the target of a relentless and psychotic trucker who forces them to play a deadly game of cat and mouse. (IMDB)",1.146468,/YDXiyBgWRTrsYivyv5qISU9kvf.jpg,2015-11-06,2015,Wrecker,3.6
965,80,35,28,0,0,334138,cn,"Four loser gangsters devise a scheme that is eviously ingenious (or profoundly stupid): to disguise a minibus as a police vehicle to rob cross-border rucks that carry human carcasses with money inside. The ploy kicks into action one evening in the New Territories, and the plot thickens with spooky and deadly encounters, including one with an identical police car – also a fake, but manned by killer gangsters who are after the same dead bodies.",1.145666,/dZ67aq30rvL1QOJPVV6iI4D86mU.jpg,2015-04-02,2015,Two Thumbs Up,6.0
966,28,36,18,0,0,372981,ru,Before he lost his sight. Before he pledged his service to Kublai Khan. Hundred Eyes saw what made him into the deadly assassin who trains Marco Polo.,1.144204,/36RcZaeNNLun11sGA0ux8lFsIhm.jpg,2015-12-26,2015,Marco Polo: One Hundred Eyes,6.8
967,14,16,28,0,0,311056,ja,The first part of a two-part movie. The story is a recap of the TV series.,1.142749,/mA50csWScd7a7gEWCkNlyylt3Ah.jpg,2015-03-15,2015,Beyond the Boundary Movie: I'll Be Here - Kako-hen,6.0
968,14,28,35,0,0,385232,en,"When the powerful wizard, Lord Tensley, is jilted by Princess Ennogard, he vows to rid the land of love. He commands his fire-breathing dragon to destroy any sign of affection seen throughout the kingdom. As the death toll rises, Camilan, a brave but arrogant warrior seeks to marry his true love despite the curse upon the land. In order to fulfill his destiny, he seeks the help of his estranged brother Ramicus, a bounty hunter with no desire to get involved. It takes an enchanted distress message and the promise of great reward from the beautiful Princess Ennogard, to lure Ramicus into the quest to defeat the wizard and his terrible beast.",1.141851,/vc1xJWJFy1bzq4gTFQZi5KyawZO.jpg,2015-10-10,2015,Dudes & Dragons,4.2
969,28,0,0,0,0,335095,en,"Legendary hitman Vet Jones never expected to accept another mission. But when his son fails to assassinate an important target, and a powerful crime boss gives Jones an ultimatum - finish the job or his son dies - Jones has no choice but to accept. After realizing the target is innocent, Jones tries to change his mission in order to protect the target - but can he save her life as well as the life of his son?",1.140572,/jiN6X9hCmOcbTsafwUsHzjEhuu9.jpg,2015-05-12,2015,Assassin's Game,4.0
970,35,28,0,0,0,333021,nl,Festival favorite Huub Smit (New Kids Nitro; New Kids Turbo; Bros Before Hos) stars as a Dutch cop raised on far too many American action films in this outrageous action comedy.,1.138474,/wlgw4geB36TNu0ukRoAqzXuLPQW.jpg,2015-10-08,2015,Popoz,5.1
971,12,28,35,0,0,366759,tr,,1.137838,/36kifBmXmFYALCLpWkc7dBw8g50.jpg,2015-11-13,2015,Ali Baba ve 7 Cüceler,6.7
972,80,28,18,0,0,357940,zh,"Many years ago Mr. Six was a notorious gangster. That was back when there was still such a thing as honour among thieves, when criminals earned respect and maintained principles. These days Mr. Six is all but forgotten, a living relic residing in a narrow alley.  One day Six's son, Xiaobo, is abducted by some spoiled punks after he scratches their precious Ferrari. Mr. Six realizes that he must do whatever it takes to get his son back — even if that means returning to the life he thought he had left behind.",1.137484,/juE6IVsfSIr45zpgMH5cb6ASUM.jpg,2015-09-16,2015,Mr. Six,7.5
973,14,28,12,0,0,330420,ta,A virtuous soldier Magadheera aka Puli (Tiger) vows to save his people from the rule of a cruel queen and her treacherous Marshal. Does good triumph over evil?,1.135786,/lqsxRoGnp2Io4JNISD68Cct2UbD.jpg,2015-10-01,2015,Puli,6.0
974,28,18,0,0,0,356626,fr,"Mavela, 15 years old, is a Black Bronx. She falls madly in love with Marwan, an extremely charismatic member of a rival gang, the 1080s. The young couple is forced to make a brutal choice between gang loyalty and the love they have for one another. An impossible dilemma.",1.135521,/59iN2DBm5tzKsmI58xUgK3FtgRr.jpg,2015-11-11,2015,Black,6.2
975,28,35,80,0,0,284460,en,"25 years later after the events of Samurai Cop (1991), Detective Frank Washington is forced to team up with his long estranged partner Joe Marshall to solve a series of assassinations being committed by a secret group of female vigilante killers.",1.135061,/14gUMD4nCEEdaH2XC112AiuAgUR.jpg,2015-10-09,2015,Samurai Cop 2: Deadly Vengeance,5.0
976,878,28,0,0,0,328595,en,An underground MMA fighter must confront his sister and his past in an adventure through parallel universes,1.131729,/j7a8OZ408LlP8vnpLEBHYNBNOAA.jpg,2015-03-01,2015,Parallels,6.2
977,28,878,18,16,0,329365,ja,"Universal Century 0068, Side 3 - The Autonomous Republic of Munzo. Zeon Zum Deikun attempts to declare complete independence of Munzo from the Earth Federation Government, while he preaches the evolutionary potential of humans who have advanced into outer space. Deikun however suddenly falls to his death in the middle of his speech at parliament. Upon Deikun's death, Jimba Ral spreads word of a House of Zabi conspiracy - but despite such efforts the power and sphere of influence of House of Zabi, led by Degwin Sodo Zabi, only seem to escalate. While we witness for the first time the untold convulsions of Universal Century history, Casval and Artesia, just bereaved of their father, must face destinies which will be just as tumultuous as the very era itself.",1.130226,/uQHoo8BRnu7NfznlI83zkSHLVdY.jpg,2015-02-28,2015,Mobile Suit Gundam: The Origin I - Blue-Eyed Casval,5.9
978,80,28,0,0,0,315509,cn,"Wanted criminal ""Helios"" and his assistant stole a quantity of uranium and plan to produce weapons of mass destruction. They are planning to trade with a terrorist organization in Hong Kong. Chief Inspector Lee Yinming and Inspector Fan Kaming lead the Counter Terrorism Response Unit of the Hong Kong Police Force. Along with a Chinese senior official, a physics professor, and two South Korean weapon experts, they hope to defuse a crisis sufficient to destroy the world.",1.129399,/3aWidBLzsfORYYmWuwW2ROqhL3H.jpg,2015-04-30,2015,Helios,5.1
979,28,53,878,0,0,330628,en,"When mailman Bridd Takes his sexy date Charlotte home, they find their boss on the floor with a mail opener stuck in his chest. The assailants are also after Bridd and he has to use all his talents to foil an extra-terrestrial complot.",1.129377,/m3ZXRkjSKhnKNsHAhPqh5DgmYm.jpg,2015-04-11,2015,The Answer,5.1
980,10749,28,35,0,0,363354,ja,"Set 18 months after movie ""Library Wars."" After the government's enactment of the Media Betterment Act, battles wage between the Betterment Squads and the Library Defense. The Library Defense resists censorship and advocates freedom of expression. The biggest battle awaits for the Library Defense.",1.128483,/2GNSdXc0GfejidwHysTTVgkTBJp.jpg,2015-10-05,2015,Library Wars: The Last Mission,0.0
981,28,80,0,0,0,323966,en,"After his last assignment ended with the death of an innocent woman, a hitman's new job in London is compromised when he is overcome with guilt, and ends up helping a desperate woman who is caught up in a human trafficking operation.",1.126504,/nNny6go0YRyJZ3El3HcujNTaIox.jpg,2015-07-06,2015,A Hitman in London,4.7
982,53,28,18,0,0,305044,en,A group of native Liberian missionaries make a desperate cross-country trip through their war torn country to save one of their own.,1.124335,/q6UaoJll1rXTZzVsuNFaT0oR92l.jpg,2015-04-08,2015,Freetown,6.5
983,28,12,16,10751,14,344967,ja,"Sinbad: Sora Tobu Hime to Himitsu no Shima is an upcoming Japanese animated family adventure film inspired by Arabian Nights. The film is produced by Nippon Animation and Shirogumi, directed by Shinpei Miyashita and written by Kaeko Hayafune.",1.121397,/wYDYXydSjNfwUBtkPC3xayZTMdO.jpg,2015-07-04,2015,Sinbad: The Flying Princess and the Secret Island,0.0
984,28,27,878,35,0,324812,en,"When an unsuspecting student inserts a blood drenched alientampon and mutates into a murdering monster, a group of students unite their forces in order to confront her with weapons and courage.",1.119751,/5bwXpRWW13CAa2ou6gou2N8OV5R.jpg,2015-02-12,2015,Alientampon,4.5
